nome_conta,Date,nome_campanha,tipo_rede_ad,impressoes,cliques,interacoes,conversoes,valor_conversoes,investido
Intelbras - Solução Residencial (A7B),2022-11-22,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Específica - Jun/22,SEARCH,72403.0,2983.5,2983.5,34.0,34.0,1985.09
Intelbras - Solução Residencial (A7B),2022-11-22,AT - Sol. Residenciais - Venda - Casa Inteligente - Lar e Entretenimento - Específica - Jun/22,SEARCH,79594.0,1564.0,1564.0,0.0,0.0,1398.505
Intelbras - Comunicação (A7B),2022-11-22,[CM - EC] Conversão (PMAX) - Wide Chat,MIXED,2295.0,416.5,442.0,34.0,34.0,163.5614285
Intelbras - E-commerce (A7B),2022-11-22,PMax: [E-COMMERCE] Outras Categorias - Conversão,MIXED,1643952.0,19264.0,19264.0,838.47999999999979,838.47999999999979,15256.236304
Intelbras - E-commerce (A7B),2022-11-22,[E-COMMERCE] PMax: Outras Categorias - Conversão,MIXED,102747.0,1204.0,1204.0,52.405,52.405,953.514769
Intelbras - E-commerce (A7B),2022-11-22,Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,93048.0,1176.0,1176.0,32.0,32.0,1197.36
Intelbras - E-commerce (A7B),2022-11-22,[E-Commerce] Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,5815.5,73.5,73.5,2.0,2.0,74.835
Intelbras - Segurança (A7B),2022-11-22,[SEG - TMR] Tráfego (Discovery) - Micro SD,MIXED,20111.0,127.5,2278.0,0.0,0.0,447.288785
Intelbras - Comunicação (A7B),2022-11-22,[CM - EC] Conversão (PMAX) - Wide Voice,MIXED,1258.0,127.5,144.5,0.0,0.0,84.9852525
Intelbras - E-commerce (A7B),2022-11-22,[CORP - ECOM] Purchase (Display) - Black November [Geral],CONTENT,218824.0,2031.5,2031.5,17.339999999999996,17.339999999999996,1737.7701495
Intelbras - Solução Grandes Empresas (A7B),2022-11-22,AT - Soluções Agro - Reconhecimento de Marca,CONTENT,1273070.5,1130.5,1130.5,0.0,0.0,952.0042925
Intelbras - Solução Residencial (A7B),2022-11-22,AT - Sol. Residenciais - Venda - Casa Inteligente - Display Remarketing - Jul/22,CONTENT,30353.5,748.0,748.0,0.0,0.0,1243.244833
Intelbras - Controle de Acesso (A7B),2022-11-22,[CONT-ACESS - AUT-PORTÕES] TRÁFEGO (search) - Automatizadores Awareness,SEARCH,11245.5,476.0,476.0,59.5,59.5,524.535
Intelbras - Energia Solar (A7B),2022-11-22,[ES - OG] Leads (Search) - Simulador Solar,SEARCH,76321.5,6069.0,6069.0,2248.5049999999987,2248.5049999999987,8164.76
Intelbras - E-commerce (A7B),2022-11-22,[EN - FT] Purchase (Search) - Acessórios USB,SEARCH,190621.0,3434.0,3434.0,0.0,0.0,3538.04
Intelbras - Segurança (A7B),2022-11-22,[SEG - AS] Leads (Search) - Série 8000,SEARCH,26137.5,1742.5,1742.5,68.0,68.0,865.215
Intelbras - Segurança (A7B),2022-11-22,[SEG - TMR] Tráfego (Search) - TMR,SEARCH,22176.5,612.0,612.0,0.0,0.0,137.785
Intelbras - Segurança (A7B),2022-11-22,[SEG - TMR] Tráfego (Search) - Micro SD,SEARCH,18921.0,697.0,697.0,25.5,25.5,272.425
Intelbras - Redes (A7B),2022-11-22,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Racks e Acessórios,SEARCH,11662.0,518.5,518.5,42.5,42.5,572.305
Intelbras - Redes (A7B),2022-11-22,[REDES - HOME-OFFICE] TRÁFEGO (search) - Roteadores Residenciais - Twibi,SEARCH,66733.5,2958.0,2958.0,130.30500000000009,130.30500000000009,3303.27
Intelbras - Solução Residencial (A7B),2022-11-22,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Específica - Jun/22,SEARCH,26367.0,1130.5,1130.5,8.5,8.5,1311.55
Intelbras - Solução Residencial (A7B),2022-11-22,AT - Sol. Residenciais - Venda - Casa Inteligente - Institucional - Jun/22,SEARCH,21709.0,1139.0,1139.0,0.0,0.0,1351.415
Intelbras - Solução Residencial (A7B),2022-11-22,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Genérica - Jun/22,SEARCH,22559.0,1343.0,1343.0,0.0,0.0,1275.17
Intelbras - Energia Solar (A7B),2022-11-22,[ES - OG] Leads (Search) - Revenda Solar,SEARCH,8857.0,510.0,510.0,42.5,42.5,974.78
Intelbras - E-commerce (A7B),2022-11-22,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,24858.5,365.5,365.5,9.535,9.535,390.689456
Intelbras - E-commerce (A7B),2022-11-22,PMax: Soluções Residenciais - Smart Shopping - Lâmpada Inteligente - Casa Inteligente - 06/2022,MIXED,467480.0,5152.0,5152.0,58.000000000000043,58.000000000000043,7407.471024
Intelbras - E-commerce (A7B),2022-11-22,PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,166776.0,2464.0,2464.0,11.040000000000003,11.040000000000003,3392.005944
Intelbras - Redes (A7B),2022-11-22,[REDES - HOME-OFFICE] TRÁFEGO (display) - Roteadores Residenciais - Wi-Force,CONTENT,117912.0,4649.5,4649.5,103.95500000000013,103.95500000000013,2892.7514075
Intelbras - E-commerce (A7B),2022-11-22,[E-COMMERCE] Institucional - Conversão,SEARCH,371076.0,37383.0,37383.0,178.5,178.5,4940.37
Intelbras - Controle de Acesso (A7B),2022-11-22,[CONT-ACESS - AUT-PORTÕES] CONSIDERAÇÃO (youtube) - Automatizadores Awareness,YOUTUBE_WATCH,26800.5,153.0,14305.5,8.5,8.5,480.359837
Intelbras - Energia Solar (A7B),2022-11-22,[ES - OG] Consideração (In-stream) - Revenda Solar,CONTENT,8440.5,17.0,7267.5,0.0,0.0,183.031571
Intelbras - E-commerce (A7B),2022-11-22,Energia Solar - Pmax - Luminárias Solares,MIXED,104720.0,1487.5,1487.5,38.25,38.25,1455.701415
Intelbras - Solução Residencial (A7B),2022-11-22,AT - Sol. Residenciais - Venda - Casa Inteligente - Energia - Específica - Jun/22,SEARCH,28407.0,969.0,969.0,8.5,8.5,1256.895
Intelbras - Energia Solar (A7B),2022-11-22,[ES - OG] Leads (PMAX) - Simulador Solar,MIXED,4919902.0,16796.0,16796.0,1241.0,1241.0,6552.923632
Intelbras - E-commerce (A7B),2022-11-22,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,10423.5,154.0,154.0,0.69000000000000006,0.69000000000000006,212.0003715
Intelbras - Segurança (A7B),2022-11-22,[SEG - AS] Remarketing (Display) - Série 8000,CONTENT,19779.5,476.0,476.0,0.0,0.0,1078.876304
Intelbras - Redes (A7B),2022-11-22,[REDES - EMP-CORP] TRÁFEGO (display) - Redes Empresariais,CONTENT,56236.0,1164.5,1164.5,174.50499999999982,174.50499999999982,4729.007283
Intelbras - Energia Solar (A7B),2022-11-22,[ES - OG] Consideração (In-stream) - Revenda Solar,YOUTUBE_WATCH,70456.5,85.0,49818.5,0.0,0.0,692.2471825
Intelbras - Redes (A7B),2022-11-22,[REDES - FIBRA-ÓPTICA] CONSIDERAÇÃO (youtube) - Fibra Óptica,YOUTUBE_WATCH,22474.0,110.5,15504.0,0.0,0.0,491.425562
Intelbras - Redes (A7B),2022-11-22,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Business-Fi,YOUTUBE_WATCH,125936.0,0.0,2133.5,0.0,0.0,126.225
Intelbras - E-commerce (A7B),2022-11-21,[E-Commerce] Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,3507.0,44.0,44.0,0.0,0.0,43.615
Intelbras - E-commerce (A7B),2022-11-21,[EN - FT] Purchase (Display) - Acessórios USB,CONTENT,118983.0,790.5,790.5,0.0,0.0,208.4777065
Intelbras - Redes (A7B),2022-11-21,[REDES - HOME-OFFICE] ALCANCE - Roteadores Residenciais - Twibi,YOUTUBE_WATCH,62985.0,8.5,8.5,0.0,0.0,335.024593
Intelbras - Controle de Acesso (A7B),2022-11-21,[CONT-ACESS - AUT-PORTÕES] TRÁFEGO (display) - Automatizadores Awareness Remarketing,CONTENT,2550.0,76.5,76.5,10.795,10.795,150.0433175
Intelbras - Energia Solar (A7B),2022-11-21,[ES - OG] Remarketing (Display) - Revenda Solar,CONTENT,501.5,8.5,8.5,0.0,0.0,0.0
Intelbras - E-commerce (A7B),2022-11-21,[EN - FT] Purchase (Search) - Acessórios USB,SEARCH,71918.5,892.5,892.5,0.0,0.0,737.375
Intelbras - Segurança (A7B),2022-11-21,[SEG - TMR] Tráfego (Search) - TMR,SEARCH,18249.5,603.5,603.5,0.0,0.0,143.31
Intelbras - Solução Residencial (A7B),2022-11-21,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Genérica - Jun/22,SEARCH,16898.0,918.0,918.0,8.5,8.5,1312.57
Intelbras - Energia Solar (A7B),2022-11-21,[ES - OG] Leads (Search) - SeP Grandes Empresas,SEARCH,918.0,51.0,51.0,0.0,0.0,129.2
Intelbras - Redes (A7B),2022-11-21,[REDES - FIBRA-ÓPTICA] TRÁFEGO (display) - Fibra Óptica,CONTENT,1266.5,85.0,85.0,42.5,42.5,403.75
Intelbras - Redes (A7B),2022-11-21,[REDES - HOME-OFFICE] TRÁFEGO (display) - Roteadores Residenciais - Wi-Force,CONTENT,168623.0,4496.5,4496.5,90.09999999999998,90.09999999999998,2979.6282585
Intelbras - Segurança (A7B),2022-11-21,[SEG - TMR] Tráfego (Discovery) - Micro SD,MIXED,15028.0,161.5,1997.5,0.0,0.0,468.3328725
Intelbras - E-commerce (A7B),2022-11-21,Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,56112.0,704.0,704.0,0.0,0.0,697.84
Intelbras - Comunicação (A7B),2022-11-21,[CM - EC] Conversão (PMAX) - Wide Chat,MIXED,13081.5,255.0,663.0,25.5,25.5,264.758017
Intelbras - Segurança (A7B),2022-11-21,[SEG - AS] Leads (Search) - Série 8000,CONTENT,348.5,0.0,0.0,0.0,0.0,0.0
Intelbras - Solução Residencial (A7B),2022-11-21,AT - Sol. Residenciais - Venda - Casa Inteligente  - Display - Jul/22,CONTENT,106156.5,595.0,603.5,0.0,0.0,1320.7011425
Intelbras - Redes (A7B),2022-11-21,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Business-Fi,YOUTUBE_WATCH,119535.5,0.0,2057.0,0.0,0.0,120.445
Intelbras - Solução Grandes Empresas (A7B),2022-11-21,AT - Soluções Agro - Reconhecimento de Marca,CONTENT,1287452.5,1190.0,1190.0,0.0,0.0,951.730448
Intelbras - Energia Solar (A7B),2022-11-21,[ES - OG] Remarketing (Display) - Simulador Solar,CONTENT,60435.0,3468.0,3468.0,76.5,76.5,448.29
Intelbras - E-commerce (A7B),2022-11-21,[E-COMMERCE] Institucional - Conversão,SEARCH,310071.5,27557.0,27557.0,425.0,425.0,3607.485
Intelbras - E-commerce (A7B),2022-11-21,[CORP - ECOM] Purchase (Search) - Black November [Geral],SEARCH,2371.5,161.5,161.5,17.0,17.0,134.98
Intelbras - Segurança (A7B),2022-11-21,[SEG - TMR] Tráfego (Search) - Micro SD,SEARCH,20068.5,722.5,722.5,0.0,0.0,313.565
Intelbras - Segurança (A7B),2022-11-21,[SEG - TMR] Tráfego (Search) - BodyCam,SEARCH,5006.5,178.5,178.5,8.5,8.5,145.69
Intelbras - Segurança (A7B),2022-11-21,[SEG - AS] Leads (Search) - Série 8000,SEARCH,23851.0,1717.0,1717.0,119.0,119.0,914.94
Intelbras - Solução Residencial (A7B),2022-11-21,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Específica - Jun/22,SEARCH,45526.0,2184.5,2184.5,8.5,8.5,1420.775
Intelbras - Solução Residencial (A7B),2022-11-21,AT - Sol. Residenciais - Venda - Casa Inteligente - Institucional - Jun/22,SEARCH,19031.5,1045.5,1045.5,0.0,0.0,1314.27
Intelbras - Redes (A7B),2022-11-21,[REDES - EMP-CORP] TRÁFEGO (search) - Business-Fi,SEARCH,6018.0,535.5,535.5,42.5,42.5,241.315
Intelbras - Redes (A7B),2022-11-21,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Racks e Acessórios,SEARCH,11611.0,586.5,586.5,142.45999999999992,142.45999999999992,562.36
Intelbras - Controle de Acesso (A7B),2022-11-21,[CONT-ACESS - AUT-PORTÕES] TRÁFEGO (search) - Automatizadores Awareness,SEARCH,13770.0,476.0,476.0,25.5,25.5,568.905
Intelbras - E-commerce (A7B),2022-11-21,[E-COMMERCE] PMax: Outras Categorias - Conversão,MIXED,64220.0,949.5,949.5,41.5,41.5,1343.1515665
Intelbras - E-commerce (A7B),2022-11-21,[E-COMMERCE] PMax Residências - Venda,MIXED,619726.5,8287.5,8287.5,355.38500000000039,355.38500000000039,9107.07
Intelbras - E-commerce (A7B),2022-11-21,PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,250224.0,4048.0,4048.0,78.240000000000009,78.240000000000009,6306.393736
Intelbras - Redes (A7B),2022-11-21,[REDES - FIBRA-ÓPTICA] CONSIDERAÇÃO (youtube) - Fibra Óptica,YOUTUBE_WATCH,22754.5,102.0,15682.5,0.0,0.0,494.486633
Intelbras - Segurança (A7B),2022-11-21,[SEG - AS] Remarketing (Display) - Série 8000,CONTENT,61574.0,756.5,756.5,0.0,0.0,1317.43217
Intelbras - Solução Residencial (A7B),2022-11-21,AT - Sol. Residenciais - Venda - Casa Inteligente - Display Remarketing - Jul/22,CONTENT,66444.5,1402.5,1402.5,0.0,0.0,1317.2691995
Intelbras - Energia Solar (A7B),2022-11-21,[ES - OG] Reconhecimento (Bumper) - Simulador Solar,YOUTUBE_WATCH,474436.0,34.0,34.0,0.0,0.0,1260.609602
Intelbras - Solução Residencial (A7B),2022-11-21,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Específica - Jun/22,SEARCH,23332.5,943.5,943.5,25.5,25.5,1291.32
Intelbras - Redes (A7B),2022-11-21,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Cabos e passivos,SEARCH,5839.5,221.0,221.0,8.5,8.5,246.16
Intelbras - Controle de Acesso (A7B),2022-11-21,[CONT-ACESS - INC-ILU] TRÁFEGO (search) - Incêndio,SEARCH,13778.5,790.5,790.5,93.5,93.5,869.55
Intelbras - Energia Solar (A7B),2022-11-21,[ES - OG] Leads (Search) - Simulador Solar,SEARCH,75097.5,6477.0,6477.0,2253.350000000004,2253.350000000004,8740.72
Intelbras - Solução Residencial (A7B),2022-11-21,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Genérica - Jun/22,SEARCH,21173.5,1079.5,1079.5,8.5,8.5,1253.75
Intelbras - Energia Solar (A7B),2022-11-21,[ES - OG] Leads (Search) - Revenda Solar,SEARCH,5108.5,476.0,476.0,25.5,25.5,935.425
Intelbras - E-commerce (A7B),2022-11-21,PMax: Soluções Residenciais - Smart Shopping - Lâmpada Inteligente - Casa Inteligente - 06/2022,MIXED,472256.0,5456.0,5456.0,114.16,114.16,8822.096408
Intelbras - E-commerce (A7B),2022-11-21,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,15639.0,253.0,253.0,4.89,4.89,394.1496085
Intelbras - E-commerce (A7B),2022-11-21,Energia Solar - Pmax - Luminárias Solares,MIXED,123649.5,2176.0,2176.0,72.25,72.25,2249.7211205
Intelbras - E-commerce (A7B),2022-11-21,PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,150984.0,2848.0,2848.0,30.480000000000018,30.480000000000018,4252.018424
Intelbras - E-commerce (A7B),2022-11-21,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,9436.5,178.0,178.0,1.905,1.905,265.7511515
Intelbras - Controle de Acesso (A7B),2022-11-21,[CONT-ACESS - AUT-PORTÕES] CONSIDERAÇÃO (youtube) - Automatizadores Awareness,YOUTUBE_WATCH,25704.0,93.5,13523.5,0.0,0.0,480.164762
Intelbras - Energia Solar (A7B),2022-11-21,[ES - OG] Consideração (In-stream) - Revenda Solar,YOUTUBE_WATCH,64260.0,34.0,48586.0,0.0,0.0,629.4919885
Intelbras - Energia Solar (A7B),2022-11-21,[ES - OG] Consideração (In-stream) - Revenda Solar,CONTENT,10812.0,17.0,8568.0,0.0,0.0,251.1535545
Intelbras - Comunicação (A7B),2022-11-21,[CM - EC] Conversão (PMAX) - Wide Voice,MIXED,2184.5,127.5,161.5,17.0,17.0,279.471585
Intelbras - Redes (A7B),2022-11-21,[REDES - EMP-CORP] TRÁFEGO (display) - Redes Empresariais,CONTENT,96526.0,1521.5,1521.5,197.625,197.625,5259.222442
Intelbras - Solução Residencial (A7B),2022-11-21,AT - Sol. Residenciais - Venda - Casa Inteligente - Lar e Entretenimento - Específica - Jun/22,SEARCH,68391.0,1343.0,1343.0,0.0,0.0,1370.285
Intelbras - Solução Residencial (A7B),2022-11-21,AT - Sol. Residenciais - Venda - Casa Inteligente - Energia - Específica - Jun/22,SEARCH,26775.0,943.5,943.5,0.0,0.0,1265.395
Intelbras - Comunicação (A7B),2022-11-21,[CM - PRF] Tráfego (Search) - Ambiente de trabalho,SEARCH,53567.0,1232.5,1232.5,0.0,0.0,979.03
Intelbras - Comunicação (A7B),2022-11-21,[CO] Tráfego (Search) - GW 208 O,SEARCH,18547.0,824.5,824.5,34.0,34.0,636.055
Intelbras - Redes (A7B),2022-11-21,[REDES - HOME-OFFICE] TRÁFEGO (search) - Lançamento Roteador RX 1500,SEARCH,11262.5,552.5,552.5,59.5,59.5,847.025
Intelbras - Redes (A7B),2022-11-21,[REDES - HOME-OFFICE] TRÁFEGO (search) - Roteadores Residenciais - Twibi,SEARCH,62058.5,2677.5,2677.5,87.125,87.125,3083.63
Intelbras - Redes (A7B),2022-11-21,[REDES - FIBRA-ÓPTICA] TRÁFEGO (search) - Fibra Óptica,SEARCH,25925.0,756.5,756.5,42.5,42.5,1616.445
Intelbras - Redes (A7B),2022-11-21,[REDES - HOME-OFFICE] TRÁFEGO (search) - Wi-Force W5 1200 G,SEARCH,9579.5,756.5,756.5,51.0,51.0,352.665
Intelbras - Energia Solar (A7B),2022-11-21,[ES - OG] Lead (Search) - SeP Agronegocio,SEARCH,2031.5,102.0,102.0,0.0,0.0,138.465
Intelbras - E-commerce (A7B),2022-11-21,PMax: [E-COMMERCE] Outras Categorias - Conversão,MIXED,1027520.0,15192.0,15192.0,663.99999999999977,663.99999999999977,21490.425064
Intelbras - E-commerce (A7B),2022-11-21,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Lâmpada Inteligente - Casa Inteligente - 06/2022,MIXED,29516.0,341.0,341.0,7.135,7.135,551.3810255
Intelbras - Energia Solar (A7B),2022-11-21,[ES - OG] Leads (PMAX) - Simulador Solar,MIXED,3669535.0,12979.5,12988.0,1241.0,1241.0,5693.3495125
Intelbras - E-commerce (A7B),2022-11-20,PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,64840.0,1256.0,1256.0,13.360000000000003,13.360000000000003,1465.325056
Intelbras - Comunicação (A7B),2022-11-20,[CM - EC] Conversão (PMAX) - Wide Chat,MIXED,20850.5,246.5,901.0,0.0,0.0,228.572786
Intelbras - Energia Solar (A7B),2022-11-20,[ES - OG] Reconhecimento (Bumper) - Simulador Solar,YOUTUBE_WATCH,487755.5,17.0,17.0,0.0,0.0,1264.541175
Intelbras - Controle de Acesso (A7B),2022-11-20,[CONT-ACESS - AUT-PORTÕES] TRÁFEGO (display) - Automatizadores Awareness Remarketing,CONTENT,43324.5,646.0,646.0,0.0,0.0,155.5310705
Intelbras - Solução Residencial (A7B),2022-11-20,AT - Sol. Residenciais - Venda - Casa Inteligente - Display Remarketing - Jul/22,CONTENT,127772.0,2329.0,2329.0,0.0,0.0,1270.665442
Intelbras - Energia Solar (A7B),2022-11-20,[ES - OG] Leads (Search) - SeP Grandes Empresas,SEARCH,1020.0,42.5,42.5,0.0,0.0,152.32
Intelbras - Segurança (A7B),2022-11-20,[SEG - TMR] Tráfego (Search) - BodyCam,SEARCH,4250.0,212.5,212.5,8.5,8.5,196.18
Intelbras - Segurança (A7B),2022-11-20,[SEG - AS] Leads (Search) - Série 8000,SEARCH,23808.5,1555.5,1555.5,59.5,59.5,1027.905
Intelbras - Redes (A7B),2022-11-20,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Cabos e passivos,SEARCH,1989.0,51.0,51.0,17.0,17.0,56.95
Intelbras - Redes (A7B),2022-11-20,[REDES - EMP-CORP] TRÁFEGO (search) - Business-Fi,SEARCH,6536.5,399.5,399.5,34.0,34.0,265.455
Intelbras - E-commerce (A7B),2022-11-20,[E-COMMERCE] Institucional - Conversão,SEARCH,200013.5,10948.0,10948.0,119.0,119.0,1281.8
Intelbras - Solução Residencial (A7B),2022-11-20,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Genérica - Jun/22,SEARCH,20485.0,1309.0,1309.0,8.5,8.5,1229.355
Intelbras - Solução Residencial (A7B),2022-11-20,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Genérica - Jun/22,SEARCH,18487.5,1147.5,1147.5,0.0,0.0,1401.14
Intelbras - E-commerce (A7B),2022-11-20,PMax: [E-COMMERCE] Outras Categorias - Conversão,MIXED,1367368.0,20816.0,20816.0,916.16000000000042,916.16000000000042,16722.368904
Intelbras - E-commerce (A7B),2022-11-20,[E-COMMERCE] PMax Residências - Venda,MIXED,370362.0,4947.0,4947.0,443.95499999999953,443.95499999999953,2891.19
Intelbras - E-commerce (A7B),2022-11-20,PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,299512.0,4584.0,4584.0,79.759999999999891,79.759999999999891,4068.376784
Intelbras - Controle de Acesso (A7B),2022-11-20,[CONT-ACESS - AUT-PORTÕES] CONSIDERAÇÃO (youtube) - Automatizadores Awareness,YOUTUBE_WATCH,28942.5,195.5,15954.5,0.0,0.0,481.306057
Intelbras - Segurança (A7B),2022-11-20,[SEG - AS] Leads (Search) - Série 8000,CONTENT,1402.5,59.5,59.5,0.0,0.0,58.3185085
Intelbras - Redes (A7B),2022-11-20,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Business-Fi,YOUTUBE_WATCH,126140.0,0.0,2261.0,0.0,0.0,125.97
Intelbras - Energia Solar (A7B),2022-11-20,[ES - OG] Lead (Search) - SeP Agronegocio,SEARCH,1819.0,102.0,102.0,0.0,0.0,126.395
Intelbras - Controle de Acesso (A7B),2022-11-20,[CONT-ACESS - INC-ILU] TRÁFEGO (search) - Incêndio,SEARCH,8245.0,399.5,399.5,8.5,8.5,529.21
Intelbras - Segurança (A7B),2022-11-20,[SEG - TMR] Tráfego (Search) - TMR,SEARCH,23094.5,476.0,476.0,8.5,8.5,126.99
Intelbras - Redes (A7B),2022-11-20,[REDES - HOME-OFFICE] TRÁFEGO (search) - Wi-Force W5 1200 G,SEARCH,8780.5,518.5,518.5,34.0,34.0,340.595
Intelbras - Redes (A7B),2022-11-20,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Racks e Acessórios,SEARCH,4964.0,263.5,263.5,80.75,80.75,334.475
Intelbras - E-commerce (A7B),2022-11-20,[EN - FT] Purchase (Search) - Acessórios USB,SEARCH,29002.0,382.5,382.5,0.0,0.0,133.195
Intelbras - Comunicação (A7B),2022-11-20,[CO] Tráfego (Search) - GW 208 O,SEARCH,10693.0,442.0,442.0,34.0,34.0,277.695
Intelbras - Comunicação (A7B),2022-11-20,[CM - PRF] Tráfego (Search) - Ambiente de trabalho,SEARCH,59976.0,969.0,969.0,0.0,0.0,848.13
Intelbras - E-commerce (A7B),2022-11-20,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Lâmpada Inteligente - Casa Inteligente - 06/2022,MIXED,20631.0,251.0,251.0,8.51,8.51,257.580608
Intelbras - E-commerce (A7B),2022-11-20,Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,3576.0,32.0,32.0,0.0,0.0,15.36
Intelbras - E-commerce (A7B),2022-11-20,[E-Commerce] Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,223.5,2.0,2.0,0.0,0.0,0.96
Intelbras - Redes (A7B),2022-11-20,[REDES - FIBRA-ÓPTICA] TRÁFEGO (display) - Fibra Óptica,CONTENT,1198.5,85.0,85.0,59.5,59.5,565.25
Intelbras - Redes (A7B),2022-11-20,[REDES - HOME-OFFICE] TRÁFEGO (display) - Roteadores Residenciais - Wi-Force,CONTENT,149625.5,4403.0,4403.0,110.41499999999999,110.41499999999999,3003.383625
Intelbras - Energia Solar (A7B),2022-11-20,[ES - OG] Consideração (In-stream) - Revenda Solar,CONTENT,9520.0,25.5,7879.5,0.0,0.0,195.501377
Intelbras - E-commerce (A7B),2022-11-20,Energia Solar - Pmax - Luminárias Solares,MIXED,66215.0,1173.0,1173.0,46.155000000000015,46.155000000000015,858.2632495
